time,event,chamber,treatment,Sex,Density
1340.1783333333333,1,164,Female/40x,Female,40x
1340.1783333333333,1,165,Female/40x,Female,40x
1414.7419444444445,1,1,Female/40x,Female,40x
1414.7419444444445,1,1,Female/40x,Female,40x
1414.7419444444445,1,9,Female/40x,Female,40x
1414.7419444444445,1,21,Female/40x,Female,40x
1414.7419444444445,1,21,Female/40x,Female,40x
1414.7419444444445,1,31,Female/40x,Female,40x
1414.7419444444445,1,31,Female/40x,Female,40x
1414.7419444444445,1,43,Female/40x,Female,40x
1414.7419444444445,1,47,Female/40x,Female,40x
1414.7419444444445,1,51,Female/40x,Female,40x
1414.7419444444445,1,51,Female/40x,Female,40x
1414.7419444444445,1,51,Female/40x,Female,40x
1414.7419444444445,1,54,Female/40x,Female,40x
1414.7419444444445,1,54,Female/40x,Female,40x
1414.7419444444445,1,54,Female/40x,Female,40x
1414.7419444444445,1,55,Female/40x,Female,40x
1414.7419444444445,1,55,Female/40x,Female,40x
1414.7419444444445,1,55,Female/40x,Female,40x
1414.7419444444445,1,55,Female/40x,Female,40x
1414.7419444444445,1,56,Female/40x,Female,40x
1414.7419444444445,1,56,Female/40x,Female,40x
1414.7419444444445,1,66,Female/40x,Female,40x
1414.7419444444445,1,72,Female/40x,Female,40x
1414.7419444444445,1,75,Female/40x,Female,40x
1414.7419444444445,1,75,Female/40x,Female,40x
1414.7419444444445,1,77,Female/40x,Female,40x
1414.7419444444445,1,77,Female/40x,Female,40x
1414.7419444444445,1,80,Female/40x,Female,40x
1414.7419444444445,1,87,Female/40x,Female,40x
1414.7419444444445,1,87,Female/40x,Female,40x
1414.7419444444445,1,87,Female/40x,Female,40x
1414.7419444444445,1,92,Female/40x,Female,40x
1414.7419444444445,1,97,Female/40x,Female,40x
1414.7419444444445,1,97,Female/40x,Female,40x
1414.7419444444445,1,97,Female/40x,Female,40x
1414.7419444444445,1,98,Female/40x,Female,40x
1414.7419444444445,1,98,Female/40x,Female,40x
1414.7419444444445,1,115,Female/40x,Female,40x
1414.7419444444445,1,115,Female/40x,Female,40x
1414.7419444444445,1,115,Female/40x,Female,40x
1414.7419444444445,1,117,Female/40x,Female,40x
1414.7419444444445,1,119,Female/40x,Female,40x
1414.7419444444445,1,119,Female/40x,Female,40x
1414.7419444444445,1,123,Female/40x,Female,40x
1414.7419444444445,1,126,Female/40x,Female,40x
1414.7419444444445,1,126,Female/40x,Female,40x
1414.7419444444445,1,129,Female/40x,Female,40x
1414.7419444444445,1,129,Female/40x,Female,40x
1414.7419444444445,1,135,Female/40x,Female,40x
1414.7419444444445,1,135,Female/40x,Female,40x
1414.7419444444445,1,136,Female/40x,Female,40x
1414.7419444444445,1,137,Female/40x,Female,40x
1414.7419444444445,1,137,Female/40x,Female,40x
1414.7419444444445,1,149,Female/40x,Female,40x
1414.7419444444445,1,149,Female/40x,Female,40x
1414.7419444444445,1,151,Female/40x,Female,40x
1414.7419444444445,1,151,Female/40x,Female,40x
1414.7419444444445,1,151,Female/40x,Female,40x
1414.7419444444445,1,164,Female/40x,Female,40x
1414.7419444444445,1,164,Female/40x,Female,40x
1414.7419444444445,1,164,Female/40x,Female,40x
1414.7419444444445,1,172,Female/40x,Female,40x
1414.7419444444445,1,172,Female/40x,Female,40x
1414.7419444444445,1,172,Female/40x,Female,40x
1414.7419444444445,1,186,Female/40x,Female,40x
1414.7419444444445,1,188,Female/40x,Female,40x
1414.7419444444445,1,200,Female/40x,Female,40x
1414.7419444444445,1,200,Female/40x,Female,40x
1461.355,1,14,Female/40x,Female,40x
1461.355,1,14,Female/40x,Female,40x
1461.355,1,31,Female/40x,Female,40x
1461.355,1,43,Female/40x,Female,40x
1461.355,1,47,Female/40x,Female,40x
1461.355,1,47,Female/40x,Female,40x
1461.355,1,51,Female/40x,Female,40x
1461.355,1,54,Female/40x,Female,40x
1461.355,1,54,Female/40x,Female,40x
1461.355,1,55,Female/40x,Female,40x
1461.355,1,55,Female/40x,Female,40x
1461.355,1,56,Female/40x,Female,40x
1461.355,1,64,Female/40x,Female,40x
1461.355,1,64,Female/40x,Female,40x
1461.355,1,66,Female/40x,Female,40x
1461.355,1,66,Female/40x,Female,40x
1461.355,1,66,Female/40x,Female,40x
1461.355,1,77,Female/40x,Female,40x
1461.355,1,77,Female/40x,Female,40x
1461.355,1,80,Female/40x,Female,40x
1461.355,1,85,Female/40x,Female,40x
1461.355,1,87,Female/40x,Female,40x
1461.355,1,92,Female/40x,Female,40x
1461.355,1,92,Female/40x,Female,40x
1461.355,1,97,Female/40x,Female,40x
1461.355,1,98,Female/40x,Female,40x
1461.355,1,98,Female/40x,Female,40x
1461.355,1,108,Female/40x,Female,40x
1461.355,1,117,Female/40x,Female,40x
1461.355,1,117,Female/40x,Female,40x
1461.355,1,117,Female/40x,Female,40x
1461.355,1,117,Female/40x,Female,40x
1461.355,1,117,Female/40x,Female,40x
1461.355,1,118,Female/40x,Female,40x
1461.355,1,119,Female/40x,Female,40x
1461.355,1,119,Female/40x,Female,40x
1461.355,1,123,Female/40x,Female,40x
1461.355,1,126,Female/40x,Female,40x
1461.355,1,126,Female/40x,Female,40x
1461.355,1,135,Female/40x,Female,40x
1461.355,1,135,Female/40x,Female,40x
1461.355,1,136,Female/40x,Female,40x
1461.355,1,136,Female/40x,Female,40x
1461.355,1,137,Female/40x,Female,40x
1461.355,1,137,Female/40x,Female,40x
1461.355,1,151,Female/40x,Female,40x
1461.355,1,172,Female/40x,Female,40x
1461.355,1,175,Female/40x,Female,40x
1461.355,1,175,Female/40x,Female,40x
1461.355,1,175,Female/40x,Female,40x
1461.355,1,178,Female/40x,Female,40x
1461.355,1,186,Female/40x,Female,40x
1461.355,1,186,Female/40x,Female,40x
1511.2244444444443,1,9,Female/40x,Female,40x
1511.2244444444443,1,13,Female/40x,Female,40x
1511.2244444444443,1,31,Female/40x,Female,40x
1511.2244444444443,1,41,Female/40x,Female,40x
1511.2244444444443,1,64,Female/40x,Female,40x
1511.2244444444443,1,66,Female/40x,Female,40x
1511.2244444444443,1,66,Female/40x,Female,40x
1511.2244444444443,1,66,Female/40x,Female,40x
1511.2244444444443,1,77,Female/40x,Female,40x
1511.2244444444443,1,80,Female/40x,Female,40x
1511.2244444444443,1,85,Female/40x,Female,40x
1511.2244444444443,1,89,Female/40x,Female,40x
1511.2244444444443,1,92,Female/40x,Female,40x
1511.2244444444443,1,108,Female/40x,Female,40x
1511.2244444444443,1,115,Female/40x,Female,40x
1511.2244444444443,1,117,Female/40x,Female,40x
1511.2244444444443,1,117,Female/40x,Female,40x
1511.2244444444443,1,123,Female/40x,Female,40x
1511.2244444444443,1,123,Female/40x,Female,40x
1511.2244444444443,1,129,Female/40x,Female,40x
1511.2244444444443,1,157,Female/40x,Female,40x
1511.2244444444443,1,157,Female/40x,Female,40x
1511.2244444444443,1,164,Female/40x,Female,40x
1511.2244444444443,1,165,Female/40x,Female,40x
1511.2244444444443,1,186,Female/40x,Female,40x
1511.2244444444443,1,186,Female/40x,Female,40x
1585.1091666666666,1,9,Female/40x,Female,40x
1585.1091666666666,1,12,Female/40x,Female,40x
1585.1091666666666,1,12,Female/40x,Female,40x
1585.1091666666666,1,21,Female/40x,Female,40x
1585.1091666666666,1,31,Female/40x,Female,40x
1585.1091666666666,1,47,Female/40x,Female,40x
1585.1091666666666,1,54,Female/40x,Female,40x
1585.1091666666666,1,64,Female/40x,Female,40x
1585.1091666666666,1,66,Female/40x,Female,40x
1585.1091666666666,1,70,Female/40x,Female,40x
1585.1091666666666,1,70,Female/40x,Female,40x
1585.1091666666666,1,72,Female/40x,Female,40x
1585.1091666666666,1,72,Female/40x,Female,40x
1585.1091666666666,1,75,Female/40x,Female,40x
1585.1091666666666,1,77,Female/40x,Female,40x
1585.1091666666666,1,98,Female/40x,Female,40x
1585.1091666666666,1,98,Female/40x,Female,40x
1585.1091666666666,1,98,Female/40x,Female,40x
1585.1091666666666,1,98,Female/40x,Female,40x
1585.1091666666666,1,119,Female/40x,Female,40x
1585.1091666666666,1,119,Female/40x,Female,40x
1585.1091666666666,1,135,Female/40x,Female,40x
1585.1091666666666,1,136,Female/40x,Female,40x
1585.1091666666666,1,149,Female/40x,Female,40x
1585.1091666666666,1,149,Female/40x,Female,40x
1585.1091666666666,1,151,Female/40x,Female,40x
1585.1091666666666,1,172,Female/40x,Female,40x
1585.1091666666666,1,178,Female/40x,Female,40x
1585.1091666666666,1,178,Female/40x,Female,40x
1585.1091666666666,1,186,Female/40x,Female,40x
1585.1091666666666,1,188,Female/40x,Female,40x
1585.1091666666666,1,200,Female/40x,Female,40x
1585.1091666666666,1,200,Female/40x,Female,40x
1628.9775,1,13,Female/40x,Female,40x
1628.9775,1,21,Female/40x,Female,40x
1628.9775,1,31,Female/40x,Female,40x
1628.9775,1,31,Female/40x,Female,40x
1628.9775,1,41,Female/40x,Female,40x
1628.9775,1,43,Female/40x,Female,40x
1628.9775,1,51,Female/40x,Female,40x
1628.9775,1,56,Female/40x,Female,40x
1628.9775,1,56,Female/40x,Female,40x
1628.9775,1,64,Female/40x,Female,40x
1628.9775,1,66,Female/40x,Female,40x
1628.9775,1,70,Female/40x,Female,40x
1628.9775,1,70,Female/40x,Female,40x
1628.9775,1,70,Female/40x,Female,40x
1628.9775,1,70,Female/40x,Female,40x
1628.9775,1,70,Female/40x,Female,40x
1628.9775,1,72,Female/40x,Female,40x
1628.9775,1,72,Female/40x,Female,40x
1628.9775,1,72,Female/40x,Female,40x
1628.9775,1,72,Female/40x,Female,40x
1628.9775,1,75,Female/40x,Female,40x
1628.9775,1,75,Female/40x,Female,40x
1628.9775,1,77,Female/40x,Female,40x
1628.9775,1,78,Female/40x,Female,40x
1628.9775,1,80,Female/40x,Female,40x
1628.9775,1,87,Female/40x,Female,40x
1628.9775,1,87,Female/40x,Female,40x
1628.9775,1,87,Female/40x,Female,40x
1628.9775,1,92,Female/40x,Female,40x
1628.9775,1,97,Female/40x,Female,40x
1628.9775,1,98,Female/40x,Female,40x
1628.9775,1,115,Female/40x,Female,40x
1628.9775,1,115,Female/40x,Female,40x
1628.9775,1,117,Female/40x,Female,40x
1628.9775,1,117,Female/40x,Female,40x
1628.9775,1,118,Female/40x,Female,40x
1628.9775,1,119,Female/40x,Female,40x
1628.9775,1,123,Female/40x,Female,40x
1628.9775,1,126,Female/40x,Female,40x
1628.9775,1,126,Female/40x,Female,40x
1628.9775,1,129,Female/40x,Female,40x
1628.9775,1,149,Female/40x,Female,40x
1628.9775,1,151,Female/40x,Female,40x
1628.9775,1,157,Female/40x,Female,40x
1628.9775,1,165,Female/40x,Female,40x
1628.9775,1,175,Female/40x,Female,40x
1628.9775,1,178,Female/40x,Female,40x
1628.9775,1,186,Female/40x,Female,40x
1628.9775,1,188,Female/40x,Female,40x
1676.2088888888889,1,1,Female/40x,Female,40x
1676.2088888888889,1,1,Female/40x,Female,40x
1676.2088888888889,1,9,Female/40x,Female,40x
1676.2088888888889,1,12,Female/40x,Female,40x
1676.2088888888889,1,12,Female/40x,Female,40x
1676.2088888888889,1,12,Female/40x,Female,40x
1676.2088888888889,1,12,Female/40x,Female,40x
1676.2088888888889,1,13,Female/40x,Female,40x
1676.2088888888889,1,13,Female/40x,Female,40x
1676.2088888888889,1,21,Female/40x,Female,40x
1676.2088888888889,1,21,Female/40x,Female,40x
1676.2088888888889,1,31,Female/40x,Female,40x
1676.2088888888889,1,31,Female/40x,Female,40x
1676.2088888888889,1,41,Female/40x,Female,40x
1676.2088888888889,1,43,Female/40x,Female,40x
1676.2088888888889,1,43,Female/40x,Female,40x
1676.2088888888889,1,43,Female/40x,Female,40x
1676.2088888888889,1,51,Female/40x,Female,40x
1676.2088888888889,1,51,Female/40x,Female,40x
1676.2088888888889,1,54,Female/40x,Female,40x
1676.2088888888889,1,56,Female/40x,Female,40x
1676.2088888888889,1,72,Female/40x,Female,40x
1676.2088888888889,1,72,Female/40x,Female,40x
1676.2088888888889,1,80,Female/40x,Female,40x
1676.2088888888889,1,89,Female/40x,Female,40x
1676.2088888888889,1,98,Female/40x,Female,40x
1676.2088888888889,1,119,Female/40x,Female,40x
1676.2088888888889,1,123,Female/40x,Female,40x
1676.2088888888889,1,123,Female/40x,Female,40x
1676.2088888888889,1,123,Female/40x,Female,40x
1676.2088888888889,1,123,Female/40x,Female,40x
1676.2088888888889,1,123,Female/40x,Female,40x
1676.2088888888889,1,126,Female/40x,Female,40x
1676.2088888888889,1,126,Female/40x,Female,40x
1676.2088888888889,1,135,Female/40x,Female,40x
1676.2088888888889,1,135,Female/40x,Female,40x
1676.2088888888889,1,135,Female/40x,Female,40x
1676.2088888888889,1,136,Female/40x,Female,40x
1676.2088888888889,1,157,Female/40x,Female,40x
1676.2088888888889,1,157,Female/40x,Female,40x
1676.2088888888889,1,157,Female/40x,Female,40x
1676.2088888888889,1,164,Female/40x,Female,40x
1676.2088888888889,1,164,Female/40x,Female,40x
1676.2088888888889,1,164,Female/40x,Female,40x
1676.2088888888889,1,164,Female/40x,Female,40x
1676.2088888888889,1,164,Female/40x,Female,40x
1676.2088888888889,1,165,Female/40x,Female,40x
1676.2088888888889,1,165,Female/40x,Female,40x
1676.2088888888889,1,165,Female/40x,Female,40x
1676.2088888888889,1,165,Female/40x,Female,40x
1676.2088888888889,1,165,Female/40x,Female,40x
1676.2088888888889,1,165,Female/40x,Female,40x
1676.2088888888889,1,172,Female/40x,Female,40x
1676.2088888888889,1,172,Female/40x,Female,40x
1676.2088888888889,1,172,Female/40x,Female,40x
1676.2088888888889,1,178,Female/40x,Female,40x
1676.2088888888889,1,186,Female/40x,Female,40x
1676.2088888888889,1,188,Female/40x,Female,40x
1676.2088888888889,1,200,Female/40x,Female,40x
1676.2088888888889,1,200,Female/40x,Female,40x
1752.3697222222222,1,1,Female/40x,Female,40x
1752.3697222222222,1,9,Female/40x,Female,40x
1752.3697222222222,1,13,Female/40x,Female,40x
1752.3697222222222,1,14,Female/40x,Female,40x
1752.3697222222222,1,21,Female/40x,Female,40x
1752.3697222222222,1,21,Female/40x,Female,40x
1752.3697222222222,1,31,Female/40x,Female,40x
1752.3697222222222,1,31,Female/40x,Female,40x
1752.3697222222222,1,31,Female/40x,Female,40x
1752.3697222222222,1,41,Female/40x,Female,40x
1752.3697222222222,1,41,Female/40x,Female,40x
1752.3697222222222,1,43,Female/40x,Female,40x
1752.3697222222222,1,43,Female/40x,Female,40x
1752.3697222222222,1,43,Female/40x,Female,40x
1752.3697222222222,1,47,Female/40x,Female,40x
1752.3697222222222,1,47,Female/40x,Female,40x
1752.3697222222222,1,47,Female/40x,Female,40x
1752.3697222222222,1,47,Female/40x,Female,40x
1752.3697222222222,1,47,Female/40x,Female,40x
1752.3697222222222,1,54,Female/40x,Female,40x
1752.3697222222222,1,54,Female/40x,Female,40x
1752.3697222222222,1,54,Female/40x,Female,40x
1752.3697222222222,1,55,Female/40x,Female,40x
1752.3697222222222,1,55,Female/40x,Female,40x
1752.3697222222222,1,55,Female/40x,Female,40x
1752.3697222222222,1,55,Female/40x,Female,40x
1752.3697222222222,1,55,Female/40x,Female,40x
1752.3697222222222,1,56,Female/40x,Female,40x
1752.3697222222222,1,56,Female/40x,Female,40x
1752.3697222222222,1,56,Female/40x,Female,40x
1752.3697222222222,1,56,Female/40x,Female,40x
1752.3697222222222,1,64,Female/40x,Female,40x
1752.3697222222222,1,64,Female/40x,Female,40x
1752.3697222222222,1,64,Female/40x,Female,40x
1752.3697222222222,1,66,Female/40x,Female,40x
1752.3697222222222,1,66,Female/40x,Female,40x
1752.3697222222222,1,70,Female/40x,Female,40x
1752.3697222222222,1,72,Female/40x,Female,40x
1752.3697222222222,1,72,Female/40x,Female,40x
1752.3697222222222,1,72,Female/40x,Female,40x
1752.3697222222222,1,72,Female/40x,Female,40x
1752.3697222222222,1,72,Female/40x,Female,40x
1752.3697222222222,1,72,Female/40x,Female,40x
1752.3697222222222,1,75,Female/40x,Female,40x
1752.3697222222222,1,75,Female/40x,Female,40x
1752.3697222222222,1,75,Female/40x,Female,40x
1752.3697222222222,1,77,Female/40x,Female,40x
1752.3697222222222,1,78,Female/40x,Female,40x
1752.3697222222222,1,78,Female/40x,Female,40x
1752.3697222222222,1,78,Female/40x,Female,40x
1752.3697222222222,1,80,Female/40x,Female,40x
1752.3697222222222,1,80,Female/40x,Female,40x
1752.3697222222222,1,80,Female/40x,Female,40x
1752.3697222222222,1,80,Female/40x,Female,40x
1752.3697222222222,1,80,Female/40x,Female,40x
1752.3697222222222,1,87,Female/40x,Female,40x
1752.3697222222222,1,87,Female/40x,Female,40x
1752.3697222222222,1,89,Female/40x,Female,40x
1752.3697222222222,1,89,Female/40x,Female,40x
1752.3697222222222,1,89,Female/40x,Female,40x
1752.3697222222222,1,92,Female/40x,Female,40x
1752.3697222222222,1,92,Female/40x,Female,40x
1752.3697222222222,1,92,Female/40x,Female,40x
1752.3697222222222,1,92,Female/40x,Female,40x
1752.3697222222222,1,97,Female/40x,Female,40x
1752.3697222222222,1,97,Female/40x,Female,40x
1752.3697222222222,1,97,Female/40x,Female,40x
1752.3697222222222,1,97,Female/40x,Female,40x
1752.3697222222222,1,97,Female/40x,Female,40x
1752.3697222222222,1,97,Female/40x,Female,40x
1752.3697222222222,1,97,Female/40x,Female,40x
1752.3697222222222,1,98,Female/40x,Female,40x
1752.3697222222222,1,98,Female/40x,Female,40x
1752.3697222222222,1,98,Female/40x,Female,40x
1752.3697222222222,1,108,Female/40x,Female,40x
1752.3697222222222,1,108,Female/40x,Female,40x
1752.3697222222222,1,108,Female/40x,Female,40x
1752.3697222222222,1,108,Female/40x,Female,40x
1752.3697222222222,1,115,Female/40x,Female,40x
1752.3697222222222,1,115,Female/40x,Female,40x
1752.3697222222222,1,117,Female/40x,Female,40x
1752.3697222222222,1,117,Female/40x,Female,40x
1752.3697222222222,1,117,Female/40x,Female,40x
1752.3697222222222,1,118,Female/40x,Female,40x
1752.3697222222222,1,118,Female/40x,Female,40x
1752.3697222222222,1,118,Female/40x,Female,40x
1752.3697222222222,1,119,Female/40x,Female,40x
1752.3697222222222,1,119,Female/40x,Female,40x
1752.3697222222222,1,126,Female/40x,Female,40x
1752.3697222222222,1,126,Female/40x,Female,40x
1752.3697222222222,1,126,Female/40x,Female,40x
1752.3697222222222,1,126,Female/40x,Female,40x
1752.3697222222222,1,129,Female/40x,Female,40x
1752.3697222222222,1,129,Female/40x,Female,40x
1752.3697222222222,1,129,Female/40x,Female,40x
1752.3697222222222,1,136,Female/40x,Female,40x
1752.3697222222222,1,137,Female/40x,Female,40x
1752.3697222222222,1,137,Female/40x,Female,40x
1752.3697222222222,1,137,Female/40x,Female,40x
1752.3697222222222,1,149,Female/40x,Female,40x
1752.3697222222222,1,149,Female/40x,Female,40x
1752.3697222222222,1,149,Female/40x,Female,40x
1752.3697222222222,1,149,Female/40x,Female,40x
1752.3697222222222,1,149,Female/40x,Female,40x
1752.3697222222222,1,149,Female/40x,Female,40x
1752.3697222222222,1,149,Female/40x,Female,40x
1752.3697222222222,1,149,Female/40x,Female,40x
1752.3697222222222,1,165,Female/40x,Female,40x
1752.3697222222222,1,165,Female/40x,Female,40x
1752.3697222222222,1,165,Female/40x,Female,40x
1752.3697222222222,1,165,Female/40x,Female,40x
1752.3697222222222,1,165,Female/40x,Female,40x
1752.3697222222222,1,172,Female/40x,Female,40x
1752.3697222222222,1,172,Female/40x,Female,40x
1752.3697222222222,1,172,Female/40x,Female,40x
1752.3697222222222,1,172,Female/40x,Female,40x
1752.3697222222222,1,175,Female/40x,Female,40x
1752.3697222222222,1,175,Female/40x,Female,40x
1752.3697222222222,1,175,Female/40x,Female,40x
1752.3697222222222,1,175,Female/40x,Female,40x
1752.3697222222222,1,175,Female/40x,Female,40x
1752.3697222222222,1,178,Female/40x,Female,40x
1752.3697222222222,1,178,Female/40x,Female,40x
1752.3697222222222,1,178,Female/40x,Female,40x
1752.3697222222222,1,178,Female/40x,Female,40x
1752.3697222222222,1,186,Female/40x,Female,40x
1752.3697222222222,1,188,Female/40x,Female,40x
1752.3697222222222,1,188,Female/40x,Female,40x
1752.3697222222222,1,200,Female/40x,Female,40x
1796.2819444444444,1,1,Female/40x,Female,40x
1796.2819444444444,1,1,Female/40x,Female,40x
1796.2819444444444,1,1,Female/40x,Female,40x
1796.2819444444444,1,9,Female/40x,Female,40x
1796.2819444444444,1,9,Female/40x,Female,40x
1796.2819444444444,1,9,Female/40x,Female,40x
1796.2819444444444,1,9,Female/40x,Female,40x
1796.2819444444444,1,9,Female/40x,Female,40x
1796.2819444444444,1,12,Female/40x,Female,40x
1796.2819444444444,1,12,Female/40x,Female,40x
1796.2819444444444,1,12,Female/40x,Female,40x
1796.2819444444444,1,12,Female/40x,Female,40x
1796.2819444444444,1,13,Female/40x,Female,40x
1796.2819444444444,1,13,Female/40x,Female,40x
1796.2819444444444,1,14,Female/40x,Female,40x
1796.2819444444444,1,14,Female/40x,Female,40x
1796.2819444444444,1,14,Female/40x,Female,40x
1796.2819444444444,1,14,Female/40x,Female,40x
1796.2819444444444,1,14,Female/40x,Female,40x
1796.2819444444444,1,21,Female/40x,Female,40x
1796.2819444444444,1,21,Female/40x,Female,40x
1796.2819444444444,1,31,Female/40x,Female,40x
1796.2819444444444,1,31,Female/40x,Female,40x
1796.2819444444444,1,31,Female/40x,Female,40x
1796.2819444444444,1,31,Female/40x,Female,40x
1796.2819444444444,1,31,Female/40x,Female,40x
1796.2819444444444,1,31,Female/40x,Female,40x
1796.2819444444444,1,41,Female/40x,Female,40x
1796.2819444444444,1,41,Female/40x,Female,40x
1796.2819444444444,1,41,Female/40x,Female,40x
1796.2819444444444,1,41,Female/40x,Female,40x
1796.2819444444444,1,41,Female/40x,Female,40x
1796.2819444444444,1,41,Female/40x,Female,40x
1796.2819444444444,1,41,Female/40x,Female,40x
1796.2819444444444,1,43,Female/40x,Female,40x
1796.2819444444444,1,43,Female/40x,Female,40x
1796.2819444444444,1,43,Female/40x,Female,40x
1796.2819444444444,1,43,Female/40x,Female,40x
1796.2819444444444,1,47,Female/40x,Female,40x
1796.2819444444444,1,47,Female/40x,Female,40x
1796.2819444444444,1,47,Female/40x,Female,40x
1796.2819444444444,1,47,Female/40x,Female,40x
1796.2819444444444,1,51,Female/40x,Female,40x
1796.2819444444444,1,51,Female/40x,Female,40x
1796.2819444444444,1,51,Female/40x,Female,40x
1796.2819444444444,1,51,Female/40x,Female,40x
1796.2819444444444,1,51,Female/40x,Female,40x
1796.2819444444444,1,51,Female/40x,Female,40x
1796.2819444444444,1,54,Female/40x,Female,40x
1796.2819444444444,1,54,Female/40x,Female,40x
1796.2819444444444,1,54,Female/40x,Female,40x
1796.2819444444444,1,55,Female/40x,Female,40x
1796.2819444444444,1,55,Female/40x,Female,40x
1796.2819444444444,1,55,Female/40x,Female,40x
1796.2819444444444,1,56,Female/40x,Female,40x
1796.2819444444444,1,56,Female/40x,Female,40x
1796.2819444444444,1,56,Female/40x,Female,40x
1796.2819444444444,1,64,Female/40x,Female,40x
1796.2819444444444,1,64,Female/40x,Female,40x
1796.2819444444444,1,64,Female/40x,Female,40x
1796.2819444444444,1,64,Female/40x,Female,40x
1796.2819444444444,1,64,Female/40x,Female,40x
1796.2819444444444,1,64,Female/40x,Female,40x
1796.2819444444444,1,64,Female/40x,Female,40x
1796.2819444444444,1,64,Female/40x,Female,40x
1796.2819444444444,1,64,Female/40x,Female,40x
1796.2819444444444,1,64,Female/40x,Female,40x
1796.2819444444444,1,66,Female/40x,Female,40x
1796.2819444444444,1,66,Female/40x,Female,40x
1796.2819444444444,1,66,Female/40x,Female,40x
1796.2819444444444,1,70,Female/40x,Female,40x
1796.2819444444444,1,70,Female/40x,Female,40x
1796.2819444444444,1,70,Female/40x,Female,40x
1796.2819444444444,1,70,Female/40x,Female,40x
1796.2819444444444,1,70,Female/40x,Female,40x
1796.2819444444444,1,72,Female/40x,Female,40x
1796.2819444444444,1,72,Female/40x,Female,40x
1796.2819444444444,1,72,Female/40x,Female,40x
1796.2819444444444,1,72,Female/40x,Female,40x
1796.2819444444444,1,75,Female/40x,Female,40x
1796.2819444444444,1,75,Female/40x,Female,40x
1796.2819444444444,1,75,Female/40x,Female,40x
1796.2819444444444,1,75,Female/40x,Female,40x
1796.2819444444444,1,75,Female/40x,Female,40x
1796.2819444444444,1,75,Female/40x,Female,40x
1796.2819444444444,1,75,Female/40x,Female,40x
1796.2819444444444,1,75,Female/40x,Female,40x
1796.2819444444444,1,77,Female/40x,Female,40x
1796.2819444444444,1,77,Female/40x,Female,40x
1796.2819444444444,1,77,Female/40x,Female,40x
1796.2819444444444,1,77,Female/40x,Female,40x
1796.2819444444444,1,77,Female/40x,Female,40x
1796.2819444444444,1,77,Female/40x,Female,40x
1796.2819444444444,1,77,Female/40x,Female,40x
1796.2819444444444,1,77,Female/40x,Female,40x
1796.2819444444444,1,77,Female/40x,Female,40x
1796.2819444444444,1,78,Female/40x,Female,40x
1796.2819444444444,1,78,Female/40x,Female,40x
1796.2819444444444,1,78,Female/40x,Female,40x
1796.2819444444444,1,78,Female/40x,Female,40x
1796.2819444444444,1,78,Female/40x,Female,40x
1796.2819444444444,1,78,Female/40x,Female,40x
1796.2819444444444,1,78,Female/40x,Female,40x
1796.2819444444444,1,78,Female/40x,Female,40x
1796.2819444444444,1,80,Female/40x,Female,40x
1796.2819444444444,1,80,Female/40x,Female,40x
1796.2819444444444,1,80,Female/40x,Female,40x
1796.2819444444444,1,80,Female/40x,Female,40x
1796.2819444444444,1,85,Female/40x,Female,40x
1796.2819444444444,1,85,Female/40x,Female,40x
1796.2819444444444,1,85,Female/40x,Female,40x
1796.2819444444444,1,85,Female/40x,Female,40x
1796.2819444444444,1,85,Female/40x,Female,40x
1796.2819444444444,1,85,Female/40x,Female,40x
1796.2819444444444,1,85,Female/40x,Female,40x
1796.2819444444444,1,85,Female/40x,Female,40x
1796.2819444444444,1,87,Female/40x,Female,40x
1796.2819444444444,1,87,Female/40x,Female,40x
1796.2819444444444,1,87,Female/40x,Female,40x
1796.2819444444444,1,87,Female/40x,Female,40x
1796.2819444444444,1,87,Female/40x,Female,40x
1796.2819444444444,1,87,Female/40x,Female,40x
1796.2819444444444,1,87,Female/40x,Female,40x
1796.2819444444444,1,87,Female/40x,Female,40x
1796.2819444444444,1,87,Female/40x,Female,40x
1796.2819444444444,1,87,Female/40x,Female,40x
1796.2819444444444,1,87,Female/40x,Female,40x
1796.2819444444444,1,89,Female/40x,Female,40x
1796.2819444444444,1,89,Female/40x,Female,40x
1796.2819444444444,1,89,Female/40x,Female,40x
1796.2819444444444,1,89,Female/40x,Female,40x
1796.2819444444444,1,89,Female/40x,Female,40x
1796.2819444444444,1,92,Female/40x,Female,40x
1796.2819444444444,1,92,Female/40x,Female,40x
1796.2819444444444,1,92,Female/40x,Female,40x
1796.2819444444444,1,92,Female/40x,Female,40x
1796.2819444444444,1,92,Female/40x,Female,40x
1796.2819444444444,1,92,Female/40x,Female,40x
1796.2819444444444,1,92,Female/40x,Female,40x
1796.2819444444444,1,92,Female/40x,Female,40x
1796.2819444444444,1,97,Female/40x,Female,40x
1796.2819444444444,1,97,Female/40x,Female,40x
1796.2819444444444,1,97,Female/40x,Female,40x
1796.2819444444444,1,97,Female/40x,Female,40x
1796.2819444444444,1,97,Female/40x,Female,40x
1796.2819444444444,1,97,Female/40x,Female,40x
1796.2819444444444,1,98,Female/40x,Female,40x
1796.2819444444444,1,98,Female/40x,Female,40x
1796.2819444444444,1,98,Female/40x,Female,40x
1796.2819444444444,1,98,Female/40x,Female,40x
1796.2819444444444,1,108,Female/40x,Female,40x
1796.2819444444444,1,108,Female/40x,Female,40x
1796.2819444444444,1,108,Female/40x,Female,40x
